Source;F-Score;Precision;Recall
gornictwo.wnp.pl;58.825614315087805;98.07849849809848;48.22374014579502
www.money.pl;88.55935166057523;97.19230415170763;81.53808179779139
wiadomosci.onet.pl;88.39098142309115;93.25809120433445;84.49710861466106
www.rmf24.pl;22.270064069940865;100.0;14.69436883965439
wiadomosci.wp.pl;3.123750650402876;6.456113902094212;3.17673442866561
www.dziennikwschodni.pl;85.83877995642702;97.52475247524752;76.65369649805449
logistyka.wnp.pl;42.418128654970765;100.0;36.25400303387831
www.wprost.pl;83.09427843801933;97.19112847521538;72.99811935713251
konflikty.wp.pl;2.3323615160349855;3.389830508474576;1.7777777777777777
www.rp.pl;27.052502720223824;99.62990747686922;19.85448338771978
www.se.pl;72.39497922132038;71.79953427464562;81.07447871333626
energetyka.wnp.pl;1.1678549537051972;100.0;0.5875440658049353
www.wspolczesna.pl;89.79206937327143;98.53587311346845;82.83122953086679
www.gk24.pl;0.7874015748031495;100.0;0.3952569169960474
tvp.info;0.32944673938103;100.0;0.16503517044390525
gwizdek24.se.pl;3.7725319493275293;54.3859649122807;2.5263331138907175
wiadomosci.gazeta.pl;29.45994518077233;35.172535458615116;31.11649082927922
wyborcza.pl;47.00879594242351;67.00922485349307;52.52174191782595
www.pb.pl;32.92682926829268;95.69597069597069;19.884566729917772
www.bankier.pl;46.59470360696928;54.74033816425121;41.995273962487076
zdrowie.gazeta.pl;15.17637516024384;60.191271615451946;11.742195474418349
www.polskatimes.pl;6.4072109969028785;34.15378272521129;3.5812438822377834
www.forbes.pl;18.127893880615698;56.035353535353536;10.837624910473723
www.gs24.pl;89.50863213811421;96.28571428571429;83.62282878411911
www.kurierlubelski.pl;7.976609910712061;26.931818181818183;5.051947996355608
biznes.interia.pl;13.09664940413053;50.36764705882353;7.654906890084277
www.fakt.pl;26.578094108343215;98.36065573770492;18.166376306620208
budownictwo.wnp.pl;39.08596096096096;100.0;31.791863086698093
www.pomorska.pl;89.01057966858268;97.72727272727272;82.2582605433226
waluty.wp.pl;2.62582056892779;2.1739130434782608;3.314917127071823
motoryzacja.wnp.pl;90.21372328458943;100.0;82.17213114754098
polskalokalna.pl;21.729490022172946;98.0;12.219451371571072
www.ciazowy.pl;94.44738233738764;94.69777306468717;94.19831223628692
fakty.interia.pl;83.91959798994975;80.67632850241546;87.43455497382199
www.nowiny24.pl;60.280373831775705;97.35849056603773;43.65482233502538
www.zdrowiewpodrozy.pl;42.553191489361694;27.659574468085108;92.19858156028369
www.rynekzdrowia.pl;59.62106263523443;94.8092404046366;57.469571786671075
slask.naszemiasto.pl;1.5479876160990713;3.731343283582089;0.9765625
muzyka.wp.pl;45.56113902847571;33.83084577114428;69.74358974358974
www.sfora.pl;83.79446640316206;95.4954954954955;74.64788732394366
teleshow.pl;1.4084507042253522;100.0;0.7092198581560284
www.nto.pl;95.14519056261344;97.12830013895322;93.24144064028457
www.gazetalekarska.pl;0.6230529595015576;100.0;0.3125
odkrywcy.pl;0.4595588235294118;1.6722408026755853;0.26638252530633993
lodz.naszemiasto.pl;0.9966777408637875;2.5210084033613445;0.6211180124223602
www.polityka.pl;66.53671215074723;98.65125240847784;50.19607843137255
kopalniawiedzy.pl;94.54040628748754;97.79893924783028;91.49418739582674
kobieta.interia.pl;0.5571030640668524;100.0;0.27932960893854747
ulubiency.wp.pl;2.1141649048625792;15.625;1.1337868480725624
www.gazetawroclawska.pl;0.4140786749482402;10.0;0.21141649048625794
ciekawe.onet.pl;0.8032128514056224;10.526315789473683;0.41753653444676403
katowice.gazeta.pl;0.4705882352941177;100.0;0.2358490566037736
zdrowie.dziennik.pl;0.6557377049180327;100.0;0.3289473684210526
wirtualnapolonia.com;94.51827242524917;97.43150684931507;91.77419354838709
money.gucheng.com;6.89655172413793;100.0;3.571428571428571
tech.sina.com.cn;6.169965630954315;100.0;3.1988300370653313
